i1	V(n001)
1.469999999999949e+00	8.520810e-01
1.470999999999949e+00	8.521261e-01
1.471999999999949e+00	8.521711e-01
1.472999999999949e+00	8.522162e-01
1.473999999999948e+00	8.522612e-01
1.474999999999948e+00	8.523062e-01
1.475999999999948e+00	8.523512e-01
1.476999999999948e+00	8.523962e-01
1.477999999999948e+00	8.524411e-01
1.478999999999948e+00	8.524861e-01
1.479999999999948e+00	8.525310e-01
1.480999999999948e+00	8.525759e-01
1.481999999999948e+00	8.526208e-01
1.482999999999947e+00	8.526657e-01
1.483999999999947e+00	8.527105e-01
1.484999999999947e+00	8.527554e-01
1.485999999999947e+00	8.528002e-01
1.486999999999947e+00	8.528450e-01
1.487999999999947e+00	8.528898e-01
1.488999999999947e+00	8.529345e-01
1.489999999999947e+00	8.529793e-01
1.490999999999947e+00	8.530240e-01
1.491999999999946e+00	8.530687e-01
1.492999999999946e+00	8.531134e-01
1.493999999999946e+00	8.531581e-01
1.494999999999946e+00	8.532028e-01
1.495999999999946e+00	8.532474e-01
1.496999999999946e+00	8.532920e-01
1.497999999999946e+00	8.533366e-01
1.498999999999946e+00	8.533812e-01
1.499999999999946e+00	8.534258e-01
1.500999999999945e+00	8.534703e-01
1.501999999999945e+00	8.535149e-01
1.502999999999945e+00	8.535594e-01
1.503999999999945e+00	8.536039e-01
1.504999999999945e+00	8.536484e-01
1.505999999999945e+00	8.536928e-01
1.506999999999945e+00	8.537373e-01
1.507999999999945e+00	8.537817e-01
1.508999999999945e+00	8.538262e-01
1.509999999999944e+00	8.538705e-01
1.510999999999944e+00	8.539149e-01
1.511999999999944e+00	8.539593e-01
1.512999999999944e+00	8.540036e-01
1.513999999999944e+00	8.540480e-01
1.514999999999944e+00	8.540923e-01
1.515999999999944e+00	8.541366e-01
1.516999999999944e+00	8.541809e-01
1.517999999999944e+00	8.542251e-01
1.518999999999944e+00	8.542694e-01
1.519999999999943e+00	8.543136e-01
1.520999999999943e+00	8.543578e-01
1.521999999999943e+00	8.544020e-01
1.522999999999943e+00	8.544462e-01
1.523999999999943e+00	8.544903e-01
1.524999999999943e+00	8.545344e-01
1.525999999999943e+00	8.545786e-01
1.526999999999943e+00	8.546227e-01
1.527999999999943e+00	8.546668e-01
1.528999999999942e+00	8.547109e-01
1.529999999999942e+00	8.547549e-01
1.530999999999942e+00	8.547990e-01
1.531999999999942e+00	8.548430e-01
1.532999999999942e+00	8.548870e-01
1.533999999999942e+00	8.549310e-01
1.534999999999942e+00	8.549750e-01
1.535999999999942e+00	8.550190e-01
1.536999999999942e+00	8.550629e-01
1.537999999999941e+00	8.551068e-01
1.538999999999941e+00	8.551508e-01
1.539999999999941e+00	8.551946e-01
1.540999999999941e+00	8.552385e-01
1.541999999999941e+00	8.552824e-01
1.542999999999941e+00	8.553262e-01
1.543999999999941e+00	8.553700e-01
1.544999999999941e+00	8.554139e-01
1.545999999999941e+00	8.554577e-01
1.546999999999940e+00	8.555014e-01
1.547999999999940e+00	8.555452e-01
1.548999999999940e+00	8.555889e-01
1.549999999999940e+00	8.556327e-01
1.550999999999940e+00	8.556764e-01
1.551999999999940e+00	8.557201e-01
1.552999999999940e+00	8.557638e-01
1.553999999999940e+00	8.558074e-01
1.554999999999940e+00	8.558511e-01
1.555999999999939e+00	8.558947e-01
1.556999999999939e+00	8.559383e-01
1.557999999999939e+00	8.559819e-01
1.558999999999939e+00	8.560255e-01
1.559999999999939e+00	8.560691e-01
1.560999999999939e+00	8.561127e-01
1.561999999999939e+00	8.561562e-01
1.562999999999939e+00	8.561997e-01
1.563999999999939e+00	8.562432e-01
1.564999999999938e+00	8.562867e-01
1.565999999999938e+00	8.563302e-01
1.566999999999938e+00	8.563736e-01
1.567999999999938e+00	8.564171e-01
1.568999999999938e+00	8.564605e-01
1.569999999999938e+00	8.565039e-01
1.570999999999938e+00	8.565473e-01
1.571999999999938e+00	8.565907e-01
1.572999999999938e+00	8.566340e-01
1.573999999999937e+00	8.566774e-01
1.574999999999937e+00	8.567207e-01
1.575999999999937e+00	8.567640e-01
1.576999999999937e+00	8.568073e-01
1.577999999999937e+00	8.568506e-01
1.578999999999937e+00	8.568939e-01
1.579999999999937e+00	8.569371e-01
1.580999999999937e+00	8.569804e-01
1.581999999999937e+00	8.570236e-01
1.582999999999936e+00	8.570668e-01
1.583999999999936e+00	8.571100e-01
1.584999999999936e+00	8.571531e-01
1.585999999999936e+00	8.571963e-01
1.586999999999936e+00	8.572394e-01
1.587999999999936e+00	8.572826e-01
1.588999999999936e+00	8.573257e-01
1.589999999999936e+00	8.573688e-01
1.590999999999936e+00	8.574119e-01
1.591999999999935e+00	8.574549e-01
1.592999999999935e+00	8.574980e-01
1.593999999999935e+00	8.575410e-01
1.594999999999935e+00	8.575840e-01
1.595999999999935e+00	8.576270e-01
1.596999999999935e+00	8.576700e-01
1.597999999999935e+00	8.577130e-01
1.598999999999935e+00	8.577560e-01
1.599999999999935e+00	8.577989e-01
1.600999999999934e+00	8.578418e-01
1.601999999999934e+00	8.578847e-01
1.602999999999934e+00	8.579276e-01
1.603999999999934e+00	8.579705e-01
1.604999999999934e+00	8.580134e-01
1.605999999999934e+00	8.580562e-01
1.606999999999934e+00	8.580990e-01
1.607999999999934e+00	8.581419e-01
1.608999999999934e+00	8.581847e-01
1.609999999999933e+00	8.582275e-01
1.610999999999933e+00	8.582702e-01
1.611999999999933e+00	8.583130e-01
1.612999999999933e+00	8.583558e-01
1.613999999999933e+00	8.583985e-01
1.614999999999933e+00	8.584412e-01
1.615999999999933e+00	8.584839e-01
1.616999999999933e+00	8.585266e-01
1.617999999999933e+00	8.585693e-01
1.618999999999932e+00	8.586119e-01
1.619999999999932e+00	8.586546e-01
1.620999999999932e+00	8.586972e-01
1.621999999999932e+00	8.587398e-01
1.622999999999932e+00	8.587824e-01
1.623999999999932e+00	8.588250e-01
1.624999999999932e+00	8.588675e-01
1.625999999999932e+00	8.589101e-01
1.626999999999932e+00	8.589526e-01
1.627999999999932e+00	8.589951e-01
1.628999999999931e+00	8.590376e-01
1.629999999999931e+00	8.590801e-01
1.630999999999931e+00	8.591226e-01
1.631999999999931e+00	8.591651e-01
1.632999999999931e+00	8.592075e-01
1.633999999999931e+00	8.592499e-01
1.634999999999931e+00	8.592924e-01
1.635999999999931e+00	8.593348e-01
1.636999999999931e+00	8.593772e-01
1.637999999999930e+00	8.594196e-01
1.638999999999930e+00	8.594619e-01
1.639999999999930e+00	8.595043e-01
1.640999999999930e+00	8.595466e-01
1.641999999999930e+00	8.595889e-01
1.642999999999930e+00	8.596312e-01
1.643999999999930e+00	8.596735e-01
1.644999999999930e+00	8.597158e-01
1.645999999999930e+00	8.597580e-01
1.646999999999929e+00	8.598003e-01
1.647999999999929e+00	8.598425e-01
1.648999999999929e+00	8.598847e-01
1.649999999999929e+00	8.599269e-01
1.650999999999929e+00	8.599691e-01
1.651999999999929e+00	8.600113e-01
1.652999999999929e+00	8.600535e-01
1.653999999999929e+00	8.600956e-01
1.654999999999929e+00	8.601377e-01
1.655999999999928e+00	8.601798e-01
1.656999999999928e+00	8.602219e-01
1.657999999999928e+00	8.602640e-01
1.658999999999928e+00	8.603061e-01
1.659999999999928e+00	8.603482e-01
1.660999999999928e+00	8.603902e-01
1.661999999999928e+00	8.604323e-01
1.662999999999928e+00	8.604742e-01
1.663999999999928e+00	8.605163e-01
1.664999999999927e+00	8.605583e-01
1.665999999999927e+00	8.606002e-01
1.666999999999927e+00	8.606422e-01
1.667999999999927e+00	8.606842e-01
1.668999999999927e+00	8.607261e-01
1.669999999999927e+00	8.607680e-01
1.670999999999927e+00	8.608099e-01
1.671999999999927e+00	8.608518e-01
1.672999999999927e+00	8.608937e-01
1.673999999999926e+00	8.609355e-01
1.674999999999926e+00	8.609774e-01
1.675999999999926e+00	8.610192e-01
1.676999999999926e+00	8.610610e-01
1.677999999999926e+00	8.611028e-01
1.678999999999926e+00	8.611446e-01
1.679999999999926e+00	8.611864e-01
1.680999999999926e+00	8.612282e-01
1.681999999999926e+00	8.612699e-01
1.682999999999925e+00	8.613116e-01
1.683999999999925e+00	8.613534e-01
1.684999999999925e+00	8.613951e-01
1.685999999999925e+00	8.614368e-01
1.686999999999925e+00	8.614784e-01
1.687999999999925e+00	8.615201e-01
1.688999999999925e+00	8.615618e-01
1.689999999999925e+00	8.616034e-01
1.690999999999925e+00	8.616450e-01
1.691999999999924e+00	8.616866e-01
1.692999999999924e+00	8.617283e-01
1.693999999999924e+00	8.617699e-01
1.694999999999924e+00	8.618114e-01
1.695999999999924e+00	8.618530e-01
1.696999999999924e+00	8.618945e-01
1.697999999999924e+00	8.619360e-01
1.698999999999924e+00	8.619776e-01
1.699999999999924e+00	8.620191e-01
1.700999999999923e+00	8.620605e-01
1.701999999999923e+00	8.621020e-01
1.702999999999923e+00	8.621435e-01
1.703999999999923e+00	8.621849e-01
1.704999999999923e+00	8.622264e-01
1.705999999999923e+00	8.622679e-01
1.706999999999923e+00	8.623092e-01
1.707999999999923e+00	8.623506e-01
1.708999999999923e+00	8.623920e-01
1.709999999999922e+00	8.624334e-01
1.710999999999922e+00	8.624747e-01
1.711999999999922e+00	8.625161e-01
1.712999999999922e+00	8.625574e-01
1.713999999999922e+00	8.625987e-01
1.714999999999922e+00	8.626400e-01
1.715999999999922e+00	8.626813e-01
1.716999999999922e+00	8.627226e-01
1.717999999999922e+00	8.627639e-01
1.718999999999921e+00	8.628051e-01
1.719999999999921e+00	8.628464e-01
1.720999999999921e+00	8.628876e-01
1.721999999999921e+00	8.629288e-01
1.722999999999921e+00	8.629700e-01
1.723999999999921e+00	8.630112e-01
1.724999999999921e+00	8.630524e-01
1.725999999999921e+00	8.630935e-01
1.726999999999921e+00	8.631347e-01
1.727999999999920e+00	8.631758e-01
1.728999999999920e+00	8.632169e-01
1.729999999999920e+00	8.632580e-01
1.730999999999920e+00	8.632991e-01
1.731999999999920e+00	8.633402e-01
1.732999999999920e+00	8.633813e-01
1.733999999999920e+00	8.634223e-01
1.734999999999920e+00	8.634633e-01
1.735999999999920e+00	8.635044e-01
1.736999999999919e+00	8.635454e-01
1.737999999999919e+00	8.635864e-01
1.738999999999919e+00	8.636274e-01
1.739999999999919e+00	8.636684e-01
1.740999999999919e+00	8.637093e-01
1.741999999999919e+00	8.637503e-01
1.742999999999919e+00	8.637912e-01
1.743999999999919e+00	8.638321e-01
1.744999999999919e+00	8.638731e-01
1.745999999999919e+00	8.639140e-01
1.746999999999918e+00	8.639548e-01
1.747999999999918e+00	8.639957e-01
1.748999999999918e+00	8.640366e-01
1.749999999999918e+00	8.640774e-01
1.750999999999918e+00	8.641182e-01
1.751999999999918e+00	8.641590e-01
1.752999999999918e+00	8.641999e-01
1.753999999999918e+00	8.642407e-01
1.754999999999918e+00	8.642815e-01
1.755999999999917e+00	8.643222e-01
1.756999999999917e+00	8.643630e-01
1.757999999999917e+00	8.644037e-01
1.758999999999917e+00	8.644445e-01
1.759999999999917e+00	8.644852e-01
1.760999999999917e+00	8.645259e-01
1.761999999999917e+00	8.645666e-01
1.762999999999917e+00	8.646073e-01
1.763999999999917e+00	8.646479e-01
1.764999999999916e+00	8.646886e-01
1.765999999999916e+00	8.647292e-01
1.766999999999916e+00	8.647699e-01
1.767999999999916e+00	8.648105e-01
1.768999999999916e+00	8.648511e-01
1.769999999999916e+00	8.648917e-01
1.770999999999916e+00	8.649323e-01
1.771999999999916e+00	8.649729e-01
1.772999999999916e+00	8.650134e-01
1.773999999999915e+00	8.650540e-01
1.774999999999915e+00	8.650945e-01
1.775999999999915e+00	8.651350e-01
1.776999999999915e+00	8.651755e-01
1.777999999999915e+00	8.652160e-01
1.778999999999915e+00	8.652565e-01
1.779999999999915e+00	8.652970e-01
1.780999999999915e+00	8.653374e-01
1.781999999999915e+00	8.653779e-01
1.782999999999914e+00	8.654183e-01
1.783999999999914e+00	8.654587e-01
1.784999999999914e+00	8.654991e-01
1.785999999999914e+00	8.655396e-01
1.786999999999914e+00	8.655800e-01
1.787999999999914e+00	8.656203e-01
1.788999999999914e+00	8.656607e-01
1.789999999999914e+00	8.657010e-01
1.790999999999914e+00	8.657414e-01
1.791999999999913e+00	8.657817e-01
1.792999999999913e+00	8.658220e-01
1.793999999999913e+00	8.658623e-01
1.794999999999913e+00	8.659026e-01
1.795999999999913e+00	8.659428e-01
1.796999999999913e+00	8.659831e-01
1.797999999999913e+00	8.660234e-01
1.798999999999913e+00	8.660636e-01
1.799999999999913e+00	8.661038e-01
1.800999999999912e+00	8.661441e-01
1.801999999999912e+00	8.661842e-01
1.802999999999912e+00	8.662245e-01
1.803999999999912e+00	8.662646e-01
1.804999999999912e+00	8.663048e-01
1.805999999999912e+00	8.663449e-01
1.806999999999912e+00	8.663851e-01
1.807999999999912e+00	8.664252e-01
1.808999999999912e+00	8.664653e-01
1.809999999999911e+00	8.665054e-01
1.810999999999911e+00	8.665456e-01
1.811999999999911e+00	8.665856e-01
1.812999999999911e+00	8.666257e-01
1.813999999999911e+00	8.666658e-01
1.814999999999911e+00	8.667058e-01
1.815999999999911e+00	8.667458e-01
1.816999999999911e+00	8.667859e-01
1.817999999999911e+00	8.668259e-01
1.818999999999910e+00	8.668659e-01
1.819999999999910e+00	8.669059e-01
1.820999999999910e+00	8.669459e-01
1.821999999999910e+00	8.669858e-01
1.822999999999910e+00	8.670258e-01
1.823999999999910e+00	8.670657e-01
1.824999999999910e+00	8.671057e-01
1.825999999999910e+00	8.671455e-01
1.826999999999910e+00	8.671855e-01
1.827999999999909e+00	8.672253e-01
1.828999999999909e+00	8.672652e-01
1.829999999999909e+00	8.673051e-01
1.830999999999909e+00	8.673450e-01
1.831999999999909e+00	8.673848e-01
1.832999999999909e+00	8.674247e-01
1.833999999999909e+00	8.674645e-01
1.834999999999909e+00	8.675043e-01
1.835999999999909e+00	8.675441e-01
1.836999999999908e+00	8.675839e-01
1.837999999999908e+00	8.676237e-01
1.838999999999908e+00	8.676634e-01
1.839999999999908e+00	8.677032e-01
1.840999999999908e+00	8.677429e-01
1.841999999999908e+00	8.677827e-01
1.842999999999908e+00	8.678223e-01
1.843999999999908e+00	8.678621e-01
1.844999999999908e+00	8.679018e-01
1.845999999999907e+00	8.679415e-01
1.846999999999907e+00	8.679811e-01
1.847999999999907e+00	8.680208e-01
1.848999999999907e+00	8.680605e-01
1.849999999999907e+00	8.681001e-01
1.850999999999907e+00	8.681397e-01
1.851999999999907e+00	8.681793e-01
1.852999999999907e+00	8.682190e-01
1.853999999999907e+00	8.682585e-01
1.854999999999907e+00	8.682981e-01
1.855999999999906e+00	8.683377e-01
1.856999999999906e+00	8.683773e-01
1.857999999999906e+00	8.684168e-01
1.858999999999906e+00	8.684564e-01
1.859999999999906e+00	8.684959e-01
1.860999999999906e+00	8.685354e-01
1.861999999999906e+00	8.685749e-01
1.862999999999906e+00	8.686144e-01
1.863999999999906e+00	8.686539e-01
1.864999999999905e+00	8.686934e-01
1.865999999999905e+00	8.687328e-01
1.866999999999905e+00	8.687723e-01
1.867999999999905e+00	8.688117e-01
1.868999999999905e+00	8.688511e-01
1.869999999999905e+00	8.688905e-01
1.870999999999905e+00	8.689299e-01
1.871999999999905e+00	8.689693e-01
1.872999999999905e+00	8.690087e-01
1.873999999999904e+00	8.690481e-01
1.874999999999904e+00	8.690875e-01
1.875999999999904e+00	8.691268e-01
1.876999999999904e+00	8.691661e-01
1.877999999999904e+00	8.692054e-01
1.878999999999904e+00	8.692448e-01
1.879999999999904e+00	8.692840e-01
1.880999999999904e+00	8.693234e-01
1.881999999999904e+00	8.693627e-01
1.882999999999903e+00	8.694019e-01
1.883999999999903e+00	8.694412e-01
1.884999999999903e+00	8.694804e-01
1.885999999999903e+00	8.695197e-01
1.886999999999903e+00	8.695589e-01
1.887999999999903e+00	8.695981e-01
1.888999999999903e+00	8.696373e-01
1.889999999999903e+00	8.696765e-01
1.890999999999903e+00	8.697157e-01
1.891999999999902e+00	8.697549e-01
1.892999999999902e+00	8.697940e-01
1.893999999999902e+00	8.698332e-01
1.894999999999902e+00	8.698723e-01
1.895999999999902e+00	8.699114e-01
1.896999999999902e+00	8.699505e-01
1.897999999999902e+00	8.699896e-01
1.898999999999902e+00	8.700287e-01
1.899999999999902e+00	8.700678e-01
1.900999999999901e+00	8.701069e-01
1.901999999999901e+00	8.701460e-01
1.902999999999901e+00	8.701850e-01
1.903999999999901e+00	8.702241e-01
1.904999999999901e+00	8.702631e-01
1.905999999999901e+00	8.703021e-01
1.906999999999901e+00	8.703411e-01
1.907999999999901e+00	8.703801e-01
1.908999999999901e+00	8.704191e-01
1.909999999999900e+00	8.704581e-01
1.910999999999900e+00	8.704970e-01
1.911999999999900e+00	8.705360e-01
1.912999999999900e+00	8.705750e-01
1.913999999999900e+00	8.706139e-01
1.914999999999900e+00	8.706528e-01
1.915999999999900e+00	8.706917e-01
1.916999999999900e+00	8.707306e-01
1.917999999999900e+00	8.707695e-01
1.918999999999899e+00	8.708084e-01
1.919999999999899e+00	8.708472e-01
1.920999999999899e+00	8.708861e-01
1.921999999999899e+00	8.709249e-01
1.922999999999899e+00	8.709638e-01
1.923999999999899e+00	8.710026e-01
1.924999999999899e+00	8.710414e-01
1.925999999999899e+00	8.710802e-01
1.926999999999899e+00	8.711190e-01
1.927999999999898e+00	8.711578e-01
1.928999999999898e+00	8.711966e-01
1.929999999999898e+00	8.712354e-01
1.930999999999898e+00	8.712741e-01
1.931999999999898e+00	8.713129e-01
1.932999999999898e+00	8.713516e-01
1.933999999999898e+00	8.713903e-01
1.934999999999898e+00	8.714290e-01
1.935999999999898e+00	8.714677e-01
1.936999999999897e+00	8.715064e-01
1.937999999999897e+00	8.715451e-01
1.938999999999897e+00	8.715838e-01
1.939999999999897e+00	8.716224e-01
1.940999999999897e+00	8.716611e-01
1.941999999999897e+00	8.716997e-01
1.942999999999897e+00	8.717384e-01
1.943999999999897e+00	8.717769e-01
1.944999999999897e+00	8.718156e-01
1.945999999999896e+00	8.718542e-01
1.946999999999896e+00	8.718928e-01
1.947999999999896e+00	8.719313e-01
1.948999999999896e+00	8.719699e-01
1.949999999999896e+00	8.720084e-01
1.950999999999896e+00	8.720470e-01
1.951999999999896e+00	8.720856e-01
1.952999999999896e+00	8.721241e-01
1.953999999999896e+00	8.721626e-01
1.954999999999895e+00	8.722011e-01
1.955999999999895e+00	8.722396e-01
1.956999999999895e+00	8.722781e-01
1.957999999999895e+00	8.723165e-01
1.958999999999895e+00	8.723550e-01
1.959999999999895e+00	8.723935e-01
1.960999999999895e+00	8.724319e-01
1.961999999999895e+00	8.724703e-01
1.962999999999895e+00	8.725088e-01
1.963999999999894e+00	8.725471e-01
1.964999999999894e+00	8.725856e-01
1.965999999999894e+00	8.726240e-01
1.966999999999894e+00	8.726624e-01
1.967999999999894e+00	8.727008e-01
1.968999999999894e+00	8.727391e-01
1.969999999999894e+00	8.727775e-01
1.970999999999894e+00	8.728158e-01
1.971999999999894e+00	8.728541e-01
1.972999999999894e+00	8.728924e-01
1.973999999999893e+00	8.729308e-01
1.974999999999893e+00	8.729691e-01
1.975999999999893e+00	8.730074e-01
1.976999999999893e+00	8.730456e-01
1.977999999999893e+00	8.730839e-01
1.978999999999893e+00	8.731222e-01
1.979999999999893e+00	8.731604e-01
1.980999999999893e+00	8.731987e-01
1.981999999999893e+00	8.732369e-01
1.982999999999892e+00	8.732751e-01
1.983999999999892e+00	8.733134e-01
1.984999999999892e+00	8.733516e-01
1.985999999999892e+00	8.733897e-01
1.986999999999892e+00	8.734279e-01
1.987999999999892e+00	8.734661e-01
1.988999999999892e+00	8.735043e-01
1.989999999999892e+00	8.735424e-01
1.990999999999892e+00	8.735806e-01
1.991999999999891e+00	8.736187e-01
1.992999999999891e+00	8.736568e-01
1.993999999999891e+00	8.736950e-01
1.994999999999891e+00	8.737330e-01
1.995999999999891e+00	8.737711e-01
1.996999999999891e+00	8.738092e-01
1.997999999999891e+00	8.738473e-01
1.998999999999891e+00	8.738853e-01
1.999999999999891e+00	8.739234e-01
2.000999999999891e+00	8.739614e-01
2.001999999999891e+00	8.739995e-01
2.002999999999890e+00	8.740375e-01
2.003999999999890e+00	8.740755e-01
2.004999999999890e+00	8.741136e-01
2.005999999999890e+00	8.741515e-01
2.006999999999890e+00	8.741895e-01
2.007999999999890e+00	8.742275e-01
2.008999999999890e+00	8.742655e-01
2.009999999999890e+00	8.743034e-01
2.010999999999890e+00	8.743414e-01
2.011999999999889e+00	8.743793e-01
2.012999999999889e+00	8.744172e-01
2.013999999999889e+00	8.744552e-01
2.014999999999889e+00	8.744931e-01
2.015999999999889e+00	8.745310e-01
2.016999999999889e+00	8.745689e-01
2.017999999999889e+00	8.746067e-01
2.018999999999889e+00	8.746446e-01
2.019999999999889e+00	8.746825e-01
2.020999999999888e+00	8.747203e-01
2.021999999999888e+00	8.747582e-01
2.022999999999888e+00	8.747960e-01
2.023999999999888e+00	8.748338e-01
2.024999999999888e+00	8.748717e-01
2.025999999999888e+00	8.749095e-01
2.026999999999888e+00	8.749472e-01
2.027999999999888e+00	8.749850e-01
2.028999999999888e+00	8.750228e-01
2.029999999999887e+00	8.750606e-01
2.030999999999887e+00	8.750983e-01
2.031999999999887e+00	8.751361e-01
2.032999999999887e+00	8.751738e-01
2.033999999999887e+00	8.752115e-01
2.034999999999887e+00	8.752493e-01
2.035999999999887e+00	8.752870e-01
2.036999999999887e+00	8.753247e-01
2.037999999999887e+00	8.753624e-01
2.038999999999886e+00	8.754001e-01
2.039999999999886e+00	8.754377e-01
2.040999999999886e+00	8.754754e-01
2.041999999999886e+00	8.755130e-01
2.042999999999886e+00	8.755507e-01
2.043999999999886e+00	8.755883e-01
2.044999999999886e+00	8.756260e-01
2.045999999999886e+00	8.756636e-01
2.046999999999886e+00	8.757012e-01
2.047999999999885e+00	8.757387e-01
2.048999999999885e+00	8.757764e-01
2.049999999999885e+00	8.758139e-01
2.050999999999885e+00	8.758515e-01
2.051999999999885e+00	8.758891e-01
2.052999999999885e+00	8.759266e-01
2.053999999999885e+00	8.759642e-01
2.054999999999885e+00	8.760017e-01
2.055999999999885e+00	8.760392e-01
2.056999999999884e+00	8.760767e-01
2.057999999999884e+00	8.761142e-01
2.058999999999884e+00	8.761517e-01
2.059999999999884e+00	8.761892e-01
2.060999999999884e+00	8.762267e-01
2.061999999999884e+00	8.762642e-01
2.062999999999884e+00	8.763016e-01
2.063999999999884e+00	8.763391e-01
2.064999999999884e+00	8.763765e-01
2.065999999999883e+00	8.764139e-01
2.066999999999883e+00	8.764514e-01
2.067999999999883e+00	8.764887e-01
2.068999999999883e+00	8.765262e-01
2.069999999999883e+00	8.765635e-01
2.070999999999883e+00	8.766009e-01
2.071999999999883e+00	8.766384e-01
2.072999999999883e+00	8.766757e-01
2.073999999999883e+00	8.767130e-01
2.074999999999882e+00	8.767504e-01
2.075999999999882e+00	8.767877e-01
2.076999999999882e+00	8.768251e-01
2.077999999999882e+00	8.768624e-01
2.078999999999882e+00	8.768997e-01
2.079999999999882e+00	8.769370e-01
2.080999999999882e+00	8.769743e-01
2.081999999999882e+00	8.770116e-01
2.082999999999882e+00	8.770489e-01
2.083999999999882e+00	8.770862e-01
2.084999999999881e+00	8.771234e-01
2.085999999999881e+00	8.771607e-01
2.086999999999881e+00	8.771979e-01
2.087999999999881e+00	8.772351e-01
2.088999999999881e+00	8.772724e-01
2.089999999999881e+00	8.773096e-01
2.090999999999881e+00	8.773468e-01
2.091999999999881e+00	8.773839e-01
2.092999999999881e+00	8.774211e-01
2.093999999999880e+00	8.774583e-01
2.094999999999880e+00	8.774955e-01
2.095999999999880e+00	8.775327e-01
2.096999999999880e+00	8.775698e-01
2.097999999999880e+00	8.776069e-01
2.098999999999880e+00	8.776441e-01
2.099999999999880e+00	8.776812e-01
2.100999999999880e+00	8.777183e-01
2.101999999999880e+00	8.777554e-01
2.102999999999879e+00	8.777925e-01
2.103999999999879e+00	8.778296e-01
2.104999999999879e+00	8.778667e-01
2.105999999999879e+00	8.779038e-01
2.106999999999879e+00	8.779408e-01
2.107999999999879e+00	8.779779e-01
2.108999999999879e+00	8.780149e-01
2.109999999999879e+00	8.780519e-01
2.110999999999879e+00	8.780890e-01
2.111999999999878e+00	8.781260e-01
2.112999999999878e+00	8.781630e-01
2.113999999999878e+00	8.782000e-01
2.114999999999878e+00	8.782370e-01
2.115999999999878e+00	8.782740e-01
2.116999999999878e+00	8.783110e-01
2.117999999999878e+00	8.783479e-01
2.118999999999878e+00	8.783849e-01
2.119999999999878e+00	8.784218e-01
2.120999999999877e+00	8.784588e-01
2.121999999999877e+00	8.784957e-01
2.122999999999877e+00	8.785326e-01
2.123999999999877e+00	8.785695e-01
2.124999999999877e+00	8.786064e-01
2.125999999999877e+00	8.786433e-01
2.126999999999877e+00	8.786802e-01
2.127999999999877e+00	8.787171e-01
2.128999999999877e+00	8.787540e-01
2.129999999999876e+00	8.787909e-01
2.130999999999876e+00	8.788277e-01
2.131999999999876e+00	8.788646e-01
2.132999999999876e+00	8.789014e-01
2.133999999999876e+00	8.789382e-01
2.134999999999876e+00	8.789750e-01
2.135999999999876e+00	8.790119e-01
2.136999999999876e+00	8.790486e-01
2.137999999999876e+00	8.790855e-01
2.138999999999875e+00	8.791223e-01
2.139999999999875e+00	8.791590e-01
2.140999999999875e+00	8.791958e-01
2.141999999999875e+00	8.792325e-01
2.142999999999875e+00	8.792693e-01
2.143999999999875e+00	8.793060e-01
2.144999999999875e+00	8.793428e-01
2.145999999999875e+00	8.793795e-01
2.146999999999875e+00	8.794162e-01
2.147999999999874e+00	8.794529e-01
2.148999999999874e+00	8.794896e-01
2.149999999999874e+00	8.795263e-01
2.150999999999874e+00	8.795630e-01
2.151999999999874e+00	8.795997e-01
2.152999999999874e+00	8.796363e-01
2.153999999999874e+00	8.796730e-01
2.154999999999874e+00	8.797097e-01
2.155999999999874e+00	8.797463e-01
2.156999999999873e+00	8.797829e-01
2.157999999999873e+00	8.798196e-01
2.158999999999873e+00	8.798562e-01
2.159999999999873e+00	8.798928e-01
2.160999999999873e+00	8.799294e-01
2.161999999999873e+00	8.799660e-01
2.162999999999873e+00	8.800026e-01
2.163999999999873e+00	8.800391e-01
2.164999999999873e+00	8.800757e-01
2.165999999999872e+00	8.801122e-01
2.166999999999872e+00	8.801488e-01
2.167999999999872e+00	8.801853e-01
2.168999999999872e+00	8.802218e-01
2.169999999999872e+00	8.802584e-01
2.170999999999872e+00	8.802949e-01
2.171999999999872e+00	8.803314e-01
2.172999999999872e+00	8.803679e-01
2.173999999999872e+00	8.804044e-01
2.174999999999871e+00	8.804409e-01
2.175999999999871e+00	8.804774e-01
2.176999999999871e+00	8.805138e-01
2.177999999999871e+00	8.805503e-01
2.178999999999871e+00	8.805867e-01
2.179999999999871e+00	8.806232e-01
2.180999999999871e+00	8.806596e-01
2.181999999999871e+00	8.806961e-01
2.182999999999871e+00	8.807325e-01
2.183999999999870e+00	8.807688e-01
2.184999999999870e+00	8.808053e-01
2.185999999999870e+00	8.808417e-01
2.186999999999870e+00	8.808780e-01
2.187999999999870e+00	8.809144e-01
2.188999999999870e+00	8.809508e-01
2.189999999999870e+00	8.809872e-01
2.190999999999870e+00	8.810235e-01
2.191999999999870e+00	8.810598e-01
2.192999999999869e+00	8.810962e-01
2.193999999999869e+00	8.811325e-01
2.194999999999869e+00	8.811688e-01
2.195999999999869e+00	8.812051e-01
2.196999999999869e+00	8.812414e-01
2.197999999999869e+00	8.812777e-01
2.198999999999869e+00	8.813140e-01
2.199999999999869e+00	8.813503e-01
2.200999999999869e+00	8.813866e-01
2.201999999999869e+00	8.814228e-01
2.202999999999868e+00	8.814591e-01
2.203999999999868e+00	8.814954e-01
2.204999999999868e+00	8.815315e-01
